GEOID20,District
530330036011022,4
530330036011023,4
530330036011024,4
530330036011025,4
530330036011026,4
530330036011027,4
530330036011028,4
530330036011029,4
530330036011030,4
530330036011031,4
530330036011032,4
530330044012000,4
530330044012001,4
530330044012002,4
530330044012003,4
530330044012004,4
530330044012013,4
530330044012014,4
530330044012015,4
530330044012016,4
530330044011000,4
530330044011003,4
530330044011004,4
530330044011005,4
530330044011006,4
530330044011007,4
530330044011008,4
530330044011009,4
530330044011010,4
530330044011013,4
530330044011014,4
530330044011015,4
530330044011016,4
530330044011017,4
530330044011018,4
530330044011019,4
530330043013010,4
530330043013011,4
530330043013012,4
530330043013013,4
530330043013015,4
530330043013016,4
530330043013017,4
530330043013018,4
530330043023001,4
530330043023002,4
530330043013000,4
530330043013001,4
530330043013002,4
530330043013003,4
530330043013004,4
530330043013005,4
530330043013006,4
530330043013007,4
530330043013008,4
530330043013009,4
530330043013014,4
530330025002012,4
530330025002013,4
530330025002014,4
530330025002015,4
530330026003016,4
530330026003017,4
530330026003018,4
530330026003019,4
530330026003020,4
530330026002005,4
530330026002006,4
530330026002007,4
530330026002008,4
530330026002009,4
530330026002010,4
530330026002011,4
530330026002012,4
530330026002013,4
530330026002014,4
530330026003000,4
530330026003001,4
530330026003002,4
530330026003003,4
530330026003004,4
530330044013000,4
530330044013001,4
530330044013002,4
530330044013003,4
530330044013004,4
530330044013005,4
530330044011020,4
530330044011021,4
530330044011022,4
530330044013006,4
530330044013007,4
530330044013008,4
530330043021000,4
530330043021001,4
530330043021002,4
530330043021003,4
530330043021004,4
530330043021005,4
530330043021006,4
530330043021008,4
530330043021009,4
530330043021010,4
530330043021011,4
530330043022000,4
530330043023000,4
530330043021007,4
530330043022001,4
530330043022002,4
530330043022003,4
530330043022005,4
530330043023004,4
530330043022004,4
530330043023003,4
530330053073000,4
530330053073003,4
530330053072000,4
530330053072001,4
530330053073001,4
530330053073002,4
530330053061000,4
530330053061007,4
530330053071000,4
530330053071001,4
530330053071002,4
530330053071003,4
530330053031014,4
530330053031015,4
530330053031017,4
530330053031018,4
530330053031019,4
530330053032004,4
530330053032008,4
530330053032009,4
530330053032010,4
530330053032011,4
530330053032012,4
530330053032013,4
530330053032014,4
530330053032015,4
530330053032016,4
530330053032017,4
530330053032018,4
530330053032019,4
530330053032020,4
530330053032021,4
530330053032022,4
530330053032023,4
530330053032024,4
530330053032025,4
530330053032026,4
530330053032027,4
530330053032028,4
530330053032033,4
530330053032034,4
530330063001000,3
530330063001004,3
530330063001005,3
530330063001006,3
530330063001008,3
530330063001009,3
530330063001010,3
530330063001012,3
530330063001013,3
530330063001014,3
530330063003000,3
530330063003001,3
530330063003002,3
530330063003003,3
530330027002014,4
530330027002015,4
530330027002016,4
530330027002017,4
530330027002018,4
530330027002020,4
530330027002021,4
530330027002022,4
530330027002023,4
530330027002026,4
530330027002027,4
530330027002028,4
530330027002024,4
530330027002025,4
530330027002029,4
530330027002030,4
530330027002031,4
530330027002032,4
530330027002034,4
530330027002035,4
530330027002036,4
530330027003014,4
530330027003015,4
530330036022001,4
530330036022002,4
530330036022003,4
530330036022004,4
530330036022005,4
530330036022006,4
530330036022007,4
530330036022000,4
530330036022008,4
530330036022009,4
530330036022010,4
530330036022011,4
530330036022012,4
530330036022013,4
530330036022014,4
530330046001000,4
530330046001004,4
530330046001008,4
530330046001009,4
530330036012001,4
530330036012002,4
530330036012003,4
530330036012004,4
530330036013002,4
530330036013003,4
530330036013004,4
530330036012005,4
530330036012006,4
530330036012007,4
530330036012009,4
530330036012010,4
530330036012014,4
530330036012015,4
530330046001010,4
530330046001011,4
530330046001012,4
530330046001013,4
530330046001019,4
530330046001023,4
530330046001024,4
530330046002005,4
530330046002006,4
530330046002007,4
530330046002008,4
530330046003001,4
530330046003002,4
530330046003003,4
530330046002001,4
530330046002002,4
530330046002003,4
530330046002004,4
530330046002009,4
530330046002010,4
530330046002011,4
530330046003000,4
530330046003004,4
530330046002000,4
530330046002012,4
530330046002013,4
530330046002014,4
530330046002015,4
530330046002016,4
530330046002017,4
530330045002000,4
530330045002001,4
530330045002002,4
530330045002003,4
530330045002004,4
530330045002005,4
530330045002006,4
530330045002007,4
530330045002008,4
530330045002009,4
530330045002010,4
530330045002011,4
530330045001000,4
530330045001001,4
530330045001002,4
530330045001003,4
530330045001007,4
530330045001008,4
530330045001009,4
530330045001010,4
530330044022001,4
530330044022002,4
530330044022003,4
530330044022004,4
530330044022005,4
530330044022006,4
530330044022007,4
530330044022008,4
530330044022009,4
530330044021006,4
530330044022000,4
530330044022010,4
530330044023000,4
530330044021000,4
530330044021003,4
530330044021004,4
530330044021005,4
530330044023001,4
530330044023002,4
530330044021001,4
530330044021002,4
530330045001004,4
530330045001005,4
530330045001006,4
530330045001011,4
530330045001012,4
530330045001013,4
530330045001014,4
530330045001015,4
530330045002012,4
530330045002013,4
530330045002014,4
530330045002015,4
530330045002016,4
530330045002017,4
530330045002018,4
530330045002019,4
530330045002020,4
530330045002021,4
530330045002022,4
530330045002024,4
530330045002025,4
530330045002026,4
530330045002027,4
530330045002023,4
530330046003005,4
530330046003006,4
530330046003007,4
530330046003008,4
530330046003009,4
530330046003010,4
530330046003014,4
530330046001020,4
530330046001021,4
530330046001022,4
530330046003011,4
530330046003012,4
530330046003013,4
530330046001001,4
530330046001002,4
530330046001005,4
530330046001007,4
530330046001014,4
530330046001015,4
530330046001016,4
530330046001017,4
530330036012011,4
530330036012012,4
530330036012013,4
530330036012017,4
530330036012018,4
530330046001003,4
530330046001006,4
530330046001018,4
530330036011013,4
530330036011015,4
530330036011016,4
530330036011017,4
530330036011018,4
530330036011019,4
530330036011021,4
530330036012016,4
530330036012019,4
530330036012020,4
530330036012021,4
530330036011004,4
530330036011005,4
530330036011008,4
530330036011009,4
530330036011010,4
530330036011011,4
530330036011012,4
530330036011020,4
530330036013006,4
530330036023008,4
530330036023009,4
530330036023014,4
530330036023015,4
530330036023016,4
530330036023018,4
530330036023019,4
530330036023020,4
530330036022015,4
530330036023003,4
530330036023004,4
530330036023005,4
530330036023010,4
530330036023011,4
530330036023012,4
530330036023013,4
530330036023017,4
530330036011014,4
530330036012000,4
530330036012008,4
530330036013000,4
530330036013001,4
530330036013005,4
530330036013007,4
530330036022016,4
530330036022017,4
530330035002004,4
530330035002005,4
530330035002006,4
530330035002007,4
530330035002008,4
530330035002009,4
530330035002022,4
530330035002023,4
530330035002024,4
530330035002025,4
530330035002028,4
530330035002029,4
530330035002030,4
530330035002031,4
530330035002032,4
530330035002033,4
530330035002034,4
530330035002039,4
530330035002040,4
530330035002041,4
530330035002042,4
530330035002043,4
530330035002045,4
530330035002046,4
530330035002047,4
530330035002048,4
530330035003000,4
530330035003001,4
530330035003013,4
530330035003014,4
530330035003011,4
530330035003012,4
530330035003015,4
530330035003016,4
530330035003017,4
530330035003018,4
530330035003020,4
530330035003021,4
530330035003022,4
530330035003023,4
530330035003026,4
530330035003027,4
530330035003028,4
530330035002037,4
530330035002038,4
530330035003002,4
530330035003003,4
530330035003004,4
530330035003005,4
530330035003006,4
530330035003007,4
530330035003008,4
530330035003009,4
530330035003010,4
530330035003019,4
530330035002017,4
530330035002018,4
530330035002019,4
530330035002020,4
530330035002021,4
530330035002026,4
530330035002027,4
530330035002035,4
530330035002036,4
530330035002044,4
530330035003029,4
530330035003024,7
530330035003025,7
530330048001018,7
530330048001019,7
530330048001021,7
530330048001022,7
530330048001023,7
530330048001024,7
530330048001025,7
530330048001027,7
530330048001028,7
530330049011005,7
530330049011006,7
530330049011007,7
530330049011008,7
530330049011017,7
530330049011018,7
530330049011019,7
530330049011020,7
530330049012001,7
530330049012002,7
530330049011003,7
530330049011004,7
530330049011009,7
530330049011010,7
530330049011015,7
530330049011016,7
530330049011021,7
530330049011022,7
530330049012000,7
530330049013007,7
530330049011000,4
530330049011001,4
530330049011002,4
530330049011011,4
530330049011012,4
530330049011013,4
530330049011014,4
530330049011023,4
530330049011024,4
530330049013000,4
530330049013001,4
530330049013004,4
530330049013005,4
530330049013006,4
530330049013019,4
530330050001007,4
530330050001008,4
530330050001009,4
530330050001010,4
530330050001025,4
530330050001026,4
530330050001027,4
530330050001028,4
530330050001029,4
530330050001030,4
530330050001031,4
530330050001032,4
530330050001042,4
530330050001043,4
530330050003002,4
530330050003003,4
530330050003004,4
530330050003005,4
530330050003006,4
530330050001002,4
530330050001003,4
530330050001004,4
530330050001005,4
530330050001006,4
530330050001011,4
530330050001012,4
530330050001013,4
530330050001014,4
530330050001015,4
530330050001016,4
530330050001021,4
530330050001022,4
530330050001023,4
530330050001024,4
530330050001033,4
530330050001034,4
530330050001035,4
530330050001040,4
530330050001041,4
530330050001000,4
530330050001001,4
530330050001017,4
530330050001018,4
530330050001019,4
530330050001020,4
530330050001036,4
530330050001037,4
530330051001005,4
530330051001008,4
530330051001009,4
530330051001000,4
530330051001001,4
530330051001002,4
530330051001003,4
530330051001004,4
530330051001006,4
530330051001007,4
530330051001017,4
530330052012000,4
530330052012001,4
530330052012002,4
530330052012003,4
530330052012004,4
530330052012005,4
530330052012006,4
530330052013000,4
530330052013001,4
530330052013002,4
530330052013003,4
530330052013004,4
530330052013005,4
530330052013006,4
530330052013007,4
530330053061001,4
530330053061002,4
530330053061003,4
530330053061004,4
530330053061005,4
530330053061006,4
530330053061008,4
530330053062000,4
530330053062001,4
530330053062002,4
530330053062003,4
530330053062004,4
530330052011002,4
530330052012007,4
530330052012008,4
530330052012009,4
530330052012010,4
530330052012011,4
530330052012012,4
530330052012013,4
530330051001010,4
530330051001011,4
530330051001012,4
530330051001013,4
530330051001014,4
530330051001015,4
530330051001016,4
530330051001024,4
530330051001025,4
530330052011007,4
530330052011008,4
530330052012014,4
530330052012015,4
530330052012016,4
530330052012017,4
530330052012018,4
530330052012019,4
530330052012020,4
530330052011000,4
530330052011001,4
530330052011003,4
530330052011004,4
530330052011005,4
530330052011006,4
530330052011011,4
530330052011012,4
530330052011013,4
530330052011016,4
530330052022000,4
530330052022001,4
530330052022002,4
530330052022003,4
530330052022004,4
530330052022005,4
530330052022006,4
530330052022007,4
530330052022008,4
530330052022009,4
530330052022010,4
530330052022011,4
530330052022012,4
530330052022013,4
530330052022014,4
530330052022015,4
530330052022016,4
530330052022017,4
530330052022018,4
530330052022019,4
530330052023002,4
530330052023003,4
530330052023004,4
530330052023005,4
530330052021000,4
530330052021001,4
530330052021002,4
530330052021003,4
530330052021004,4
530330052023000,4
530330052023001,4
530330053051000,4
530330053051001,4
530330053051002,4
530330053051003,4
530330053051005,4
530330053052000,4
530330053052001,4
530330053052002,4
530330053052003,4
530330053052004,4
530330053052006,4
530330053052007,4
530330053031000,4
530330053042000,4
530330053042007,4
530330053042008,4
530330053042009,4
530330053051004,4
530330053051006,4
530330053051007,4
530330053051008,4
530330053051009,4
530330053051010,4
530330053052005,4
530330053052008,4
530330053031001,4
530330053031002,4
530330053031003,4
530330053031004,4
530330053031005,4
530330053031006,4
530330053031007,4
530330053031008,4
530330053031009,4
530330053031010,4
530330053031011,4
530330053031012,4
530330053031013,4
530330053031016,4
530330053041000,4
530330053041001,4
530330053041002,4
530330053041003,4
530330053042001,4
530330053042002,4
530330053042003,4
530330053042004,4
530330053042005,4
530330053042006,4
530330053042010,4
530330101012001,3
530330101012002,3
530330101012003,3
530330101012004,3
530330101012005,3
530330101012006,3
530330101012007,3
530330101012010,3
530330101012008,3
530330101012009,3
530330101013002,3
530330101013005,3
530330101013006,3
530330101013007,3
530330101013020,3
530330101013021,3
530330101013022,3
530330101013023,3
530330101013024,3
530330101013025,3
530330101013026,3
530330101013028,3
530330101013008,3
530330101013009,3
530330101013010,3
530330101013011,3
530330101013012,3
530330101013013,3
530330101013015,3
530330101013016,3
530330101013017,3
530330101013018,3
530330101013019,3
530330101013027,3
530330101022024,3
530330101022025,3
530330101022026,3
530330101022027,3
530330101022028,3
530330101022032,3
530330101022033,3
530330103023000,3
